y,tariff,age,area,channel,m01.out.peak.count,m01.out.peak.duration,m01.out.peak.value,m01.out.offpeak.count,m01.out.offpeak.duration,m01.out.offpeak.value,m01.in.count,m01.in.duration,m01.sms.count,m01.custom.service.count,m02.out.peak.count,m02.out.peak.duration,m02.out.peak.value,m02.out.offpeak.count,m02.out.offpeak.duration,m02.out.offpeak.value,m02.in.count,m02.in.duration,m02.sms.count,m02.custom.service.count,m03.out.peak.count,m03.out.peak.duration,m03.out.peak.value,m03.out.offpeak.count,m03.out.offpeak.duration,m03.out.offpeak.value,m03.in.count,m03.in.duration,m03.sms.count,m03.custom.service.count,m04.out.peak.count,m04.out.peak.duration,m04.out.peak.value,m04.out.offpeak.count,m04.out.offpeak.duration,m04.out.offpeak.value,m04.in.count,m04.in.duration,m04.sms.count,m04.custom.service.count,m05.out.peak.count,m05.out.peak.duration,m05.out.peak.value,m05.out.offpeak.count,m05.out.offpeak.duration,m05.out.offpeak.value,m05.in.count,m05.in.duration,m05.sms.count,m05.custom.service.count,m06.out.peak.count,m06.out.peak.duration,m06.out.peak.value,m06.out.offpeak.count,m06.out.offpeak.duration,m06.out.offpeak.value,m06.in.count,m06.in.duration,m06.sms.count,m06.custom.service.count,m07.out.peak.count,m07.out.peak.duration,m07.out.peak.value,m07.out.offpeak.count,m07.out.offpeak.duration,m07.out.offpeak.value,m07.in.count,m07.in.duration,m07.sms.count,m07.custom.service.count,m08.out.peak.count,m08.out.peak.duration,m08.out.peak.value,m08.out.offpeak.count,m08.out.offpeak.duration,m08.out.offpeak.value,m08.in.count,m08.in.duration,m08.sms.count,m08.custom.service.count,payment_bank account,payment_credit card,payment_post account,gender_B,gender_F,gender_M,added.service.1_N,added.service.1_Y,added.service.2_N,added.service.2_Y
77,3,46.59,1,7,48,4108,24.9449,2,27,0.2753,106,6327,0,0,61,5249,31.8396,9,871,3.1426,113,7353,0,0,76,6872,41.2814,5,1125,3.375,168,12559,0,0,74,7208,42.7069,6,805,2.6401,172,11865,0,0,98,8588,51.9039,5,805,2.5616,243,18997,0,0,92,8639,51.5316,4,403,1.3345,144,10845,0,0,65,4342,27.8386,12,862,3.4298,154,8271,0,1,29,2295,14.1618,8,751,2.7346,39,2858,0,0,True,False,False,True,False,False,True,False,True,False
526,7,40.42,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,209,20456,95.0348,0,0,0.0,171,18308,3,0,216,26508,113.9273,0,0,0.0,170,20548,0,0,196,21058,91.809,0,0,0.0,109,11576,0,4,188,20248,82.5185,0,0,0.0,142,13026,5,5,False,True,False,False,False,True,False,True,True,False
61,7,24.59,2,5,0,0,0.0,0,0,0.0,0,0,0,0,38,3231,14.9049,0,0,0.0,117,10383,0,3,63,7994,33.674,0,0,0.0,133,10526,0,0,78,7669,34.1156,0,0,0.0,107,5336,0,0,74,8927,37.9808,0,0,0.0,175,10302,0,0,51,6837,28.5017,0,0,0.0,111,6640,0,0,115,12592,54.4676,0,0,0.0,173,10679,0,0,63,10442,41.9947,0,0,0.0,39,2862,0,0,False,True,False,True,False,False,True,False,True,False
175,7,27.73,2,2,122,18305,108.3904,0,0,0.0,80,13305,0,0,112,14510,114.6307,0,0,0.0,76,11964,0,0,143,17769,105.13,0,0,0.0,99,13458,0,1,88,11846,49.2447,0,0,0.0,74,11372,0,0,149,16673,72.0535,0,0,0.0,92,13581,0,0,60,7801,32.7093,0,0,0.0,29,2801,0,0,175,19828,102.9603,0,0,0.0,105,17016,0,0,104,11140,56.4017,0,0,0.0,37,5767,0,0,False,True,False,True,False,False,True,False,True,False
0,7,15.63,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,True,False,False,True,False,True,False
60,8,27.44,1,7,31,2030,13.6024,0,0,0.0,4,405,0,0,34,2455,16.0907,0,0,0.0,27,1877,0,0,39,1703,12.7544,0,0,0.0,23,2639,0,0,38,2181,15.0997,0,0,0.0,9,422,0,0,49,2406,17.3876,0,0,0.0,21,1078,0,0,74,5843,37.5779,0,0,0.0,32,5529,0,0,60,5052,32.0792,0,0,0.0,33,5162,0,0,61,4153,27.5793,0,0,0.0,31,3062,0,0,True,False,False,False,False,True,True,False,True,False
451,7,28.95,3,5,252,49230,235.8075,82,12846,41.11,177,34816,1,0,263,31379,160.5143,54,7396,24.2353,131,19708,1,0,344,53606,262.1866,56,7393,23.2958,139,40942,2,0,327,47225,197.836,2,364,1.1316,126,14120,0,1,314,44978,185.1803,0,0,0.0,158,23170,1,0,282,49202,196.3311,0,0,0.0,117,10851,1,5,377,50830,211.6776,0,0,0.0,175,27399,5,0,259,38959,159.1488,0,0,0.0,122,15136,6,0,False,True,False,True,False,False,True,False,True,False
39,8,42.88,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,25,2229,13.8984,0,0,0.0,13,482,0,0,False,False,True,False,True,False,True,False,True,False
70,3,44.95,2,5,39,2737,17.3447,47,2054,10.0735,33,3183,7,3,29,1485,10.2217,16,1892,6.4609,20,1429,4,0,47,1668,12.9698,15,1024,4.1508,22,1449,5,0,37,3923,22.9085,17,962,4.1998,17,1369,2,0,23,2375,13.9304,23,1593,6.4237,12,533,1,0,20,2687,14.9927,12,827,3.4169,15,1046,4,0,23,1294,8.6718,12,541,2.6138,15,1142,2,0,31,1560,10.7929,13,1415,4.9384,31,2789,0,0,False,True,False,True,False,False,True,False,True,False
57,8,34.62,3,5,130,10134,63.0749,19,1307,5.2462,32,2579,0,3,73,4340,29.7763,0,0,0.0,28,1632,19,1,54,4661,29.4582,0,0,0.0,22,1386,3,0,110,7732,50.872,0,0,0.0,50,3886,0,0,135,10523,67.8531,0,0,0.0,50,4538,0,1,85,6233,40.7144,0,0,0.0,63,5999,0,0,76,5725,37.1813,0,0,0.0,61,4548,2,0,31,2096,13.9412,0,0,0.0,39,2914,0,0,False,False,True,False,False,True,False,True,True,False
39,8,27.96,3,5,124,9239,60.1445,0,0,0.0,72,6972,0,0,77,6995,43.7914,0,0,0.0,54,7778,0,0,85,4227,30.4358,0,0,0.0,65,7183,0,0,102,6238,42.4941,0,0,0.0,93,10865,0,0,42,2965,19.5267,0,0,0.0,72,9745,0,0,82,6125,39.747,0,0,0.0,98,16489,0,0,75,4896,32.8306,0,0,0.0,64,9167,0,1,36,3797,23.1698,0,0,0.0,30,4205,0,0,False,True,False,True,False,False,True,False,True,False
245,7,23.18,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,64,7899,33.4525,0,0,0.0,22,3818,0,0,274,33495,142.0205,0,0,0.0,103,14119,0,1,293,50365,201.2168,0,0,0.0,180,23527,1,0,268,40969,166.9039,0,0,0.0,164,21130,0,0,295,41703,172.086,0,0,0.0,147,24951,0,0,64,6323,28.0984,0,0,0.0,70,11292,0,0,False,True,False,True,False,False,True,False,True,False
280,7,19.37,4,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,214,49593,190.4295,0,0,0.0,143,27210,0,4,False,True,False,False,False,True,False,True,True,False
64,8,20.26,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,28,5860,32.9143,0,0,0.0,26,1204,0,0,56,11090,62.6023,0,0,0.0,20,3350,0,0,False,True,False,False,False,True,True,False,True,False
0,8,16.13,1,3,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,False,True,True,False
41,3,32.16,3,5,70,5563,34.2948,35,3257,11.8904,64,3922,0,0,66,3773,25.1747,41,2647,10.9613,72,3807,1,0,87,6438,40.3079,25,2444,8.7922,94,5628,0,0,43,2495,16.5798,33,3028,11.1018,56,4192,0,0,49,2556,17.4976,29,2614,9.5343,76,3611,0,0,38,2152,14.2924,10,1155,3.9669,55,3176,0,0,46,4335,25.8409,23,3096,10.2434,87,7271,2,1,19,1345,8.5066,22,1995,7.343,29,2091,0,0,False,False,True,False,False,True,True,False,True,False
24,8,20.68,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,9,287,2.4,0,0,0.0,11,237,4,0,32,1841,12.7353,0,0,0.0,17,312,5,0,11,1281,7.6999,0,0,0.0,11,639,0,0,False,True,False,False,True,False,True,False,True,False
367,7,43.93,2,7,99,13946,78.0733,30,2091,8.4126,92,4713,0,4,141,17674,98.949,18,3320,10.2966,150,8986,0,1,177,19427,84.199,0,0,0.0,123,5507,0,0,382,40707,177.5873,0,0,0.0,193,12810,0,0,371,34920,156.7881,0,0,0.0,237,12909,0,1,231,20478,93.3475,0,0,0.0,236,7667,0,0,164,17425,75.9481,0,0,0.0,175,8540,0,8,169,17200,75.9083,0,0,0.0,116,6750,0,1,False,False,True,True,False,False,True,False,True,False
0,8,34.06,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,True,False,False,True,False,False,False,True,True,False
150,6,32.45,1,5,87,7199,33.4509,0,0,0.0,93,4924,0,0,96,7767,35.5136,0,0,0.0,99,9300,0,0,136,10771,50.5518,0,0,0.0,132,9778,0,0,147,17010,72.9914,0,0,0.0,135,8763,0,0,161,16813,73.764,0,0,0.0,164,13542,0,0,127,8499,42.0024,0,0,0.0,134,7892,0,0,107,9058,41.834,0,0,0.0,97,8514,0,0,51,3888,18.4819,0,0,0.0,40,3033,0,1,True,False,False,False,False,True,True,False,True,False
0,7,25.44,4,5,37,2023,10.6963,0,0,0.0,68,10198,0,0,84,9812,41.9198,0,0,0.0,125,18926,0,0,19,2768,11.3698,0,0,0.0,76,12656,0,0,71,7304,32.1556,0,0,0.0,177,28285,0,0,95,11435,48.6724,0,0,0.0,176,25614,0,0,12,1187,5.2735,0,0,0.0,25,2771,0,0,0,0,0.0,0,0,0.0,0,0,0,0,4,539,2.2445,0,0,0.0,2,143,0,0,True,False,False,True,False,False,True,False,True,False
210,8,18.16,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,89,10229,42.9103,0,0,0.0,15,1363,6,0,True,False,False,True,False,False,False,True,True,False
173,8,19.18,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,68,4439,29.766,0,0,0.0,13,654,4,0,184,14591,93.6574,0,0,0.0,59,6734,5,4,False,False,True,True,False,False,True,False,True,False
76,6,30.75,2,5,104,10131,45.1693,0,0,0.0,38,4415,0,0,95,8805,39.7346,0,0,0.0,36,3727,0,0,90,7831,35.9108,0,0,0.0,33,2719,0,0,46,4505,19.9574,0,0,0.0,14,3221,0,0,56,4489,21.0384,0,0,0.0,18,1413,0,0,61,7702,32.4743,0,0,0.0,24,2361,0,0,78,5868,27.9971,0,0,0.0,38,3055,0,0,9,578,2.8942,0,0,0.0,3,339,0,0,False,True,False,True,False,False,True,False,True,False
0,8,16.03,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,False,True,True,False
192,7,17.63,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,False,True,True,False
102,8,27.6,3,5,66,6100,37.9673,0,0,0.0,65,6949,0,1,79,6558,41.6559,0,0,0.0,56,5507,0,0,92,9556,58.2517,0,0,0.0,80,8622,2,0,55,5539,34.0583,0,0,0.0,43,3852,0,0,69,7094,43.3695,0,0,0.0,52,5621,0,0,145,14785,90.7224,0,0,0.0,51,6275,1,0,66,4630,30.4343,0,0,0.0,37,4366,0,0,57,5220,32.6323,0,0,0.0,22,1961,0,0,False,True,False,True,False,False,True,False,True,False
0,8,23.86,1,3,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,2,28,0.3502,0,0,0.0,7,413,4,2,8,149,1.5897,0,0,0.0,72,4025,0,3,14,298,2.8694,0,0,0.0,88,7405,0,5,3,89,0.7654,0,0,0.0,12,695,1,2,0,0,0.0,0,0,0.0,0,0,0,0,False,False,True,False,False,True,True,False,True,False
53,3,47.73,2,5,24,1294,8.7731,3,342,1.1786,24,1217,0,0,50,2999,19.756,6,354,1.5189,77,2617,0,0,33,2154,13.8896,10,429,2.1237,109,4747,0,0,29,1803,11.7675,0,0,0.0,147,4542,0,0,37,2312,15.0697,11,560,2.559,21,1773,0,0,64,4631,29.14,4,234,1.0076,32,3747,0,0,41,2352,15.6776,9,293,1.6744,58,3185,0,0,14,886,5.7569,1,9,0.126,7,597,0,0,True,False,False,True,False,False,True,False,True,False
13,3,33.63,1,5,7,431,2.8193,2,86,0.425,3,93,0,0,4,168,1.2302,6,137,0.9684,0,0,0,0,3,159,1.0835,10,465,2.5993,2,50,0,0,12,781,5.1005,8,677,3.0352,1,23,0,0,6,194,1.5643,3,131,0.643,1,124,0,0,8,924,5.4393,4,177,0.863,2,101,0,0,4,473,2.7145,3,402,1.3314,1,41,0,0,15,1635,9.8199,1,75,0.2939,4,589,0,0,False,True,False,False,True,False,True,False,True,False
0,3,45.67,3,5,63,5798,37.9079,5,217,1.0675,13,1549,0,0,42,3257,20.1826,5,457,1.678,7,730,0,0,80,6806,71.5277,21,2088,8.7953,11,809,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,False,True,True,False,False,True,False,True,False
10,8,22.49,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,29,1624,11.3161,0,0,0.0,65,1288,0,1,42,3262,21.0503,0,0,0.0,105,3091,0,1,75,7128,44.2671,0,0,0.0,113,3638,0,0,29,1559,10.8802,0,0,0.0,47,1089,0,0,32,2763,17.4599,0,0,0.0,26,1124,0,0,True,False,False,True,False,False,True,False,True,False
114,7,24.09,2,5,0,0,0.0,0,0,0.0,0,0,0,0,9,2447,9.2456,0,0,0.0,15,886,0,2,51,5243,23.0841,0,0,0.0,43,2602,0,0,42,5143,21.8151,0,0,0.0,46,3447,0,0,61,10362,41.5154,0,0,0.0,64,3863,0,0,106,12467,53.3185,0,0,0.0,42,4632,0,0,49,4332,19.7818,0,0,0.0,25,1658,0,2,86,23649,89.252,0,0,0.0,41,5400,0,0,False,False,True,False,False,True,True,False,True,False
63,8,23.5,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,45,3050,20.2735,0,0,0.0,43,2135,0,0,75,6068,38.7317,0,0,0.0,52,3207,0,2,58,5046,31.8416,0,0,0.0,70,3315,0,3,105,9085,57.3939,0,0,0.0,58,4647,0,1,89,10589,63.3414,0,0,0.0,50,7030,0,0,52,5698,34.5639,0,0,0.0,48,2951,0,1,True,False,False,True,False,False,True,False,True,False
144,7,23.01,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,22,2337,10.2145,0,0,0.0,3,15,1,0,185,24682,102.9805,0,0,0.0,65,10049,0,0,161,22509,93.1208,0,0,0.0,91,22504,0,0,250,33471,139.3628,0,0,0.0,107,24956,0,0,179,22784,95.9153,0,0,0.0,97,20629,0,0,84,12871,52.3119,0,0,0.0,31,6343,0,0,False,True,False,False,True,False,True,False,True,False
117,7,24.59,2,5,0,0,0.0,0,0,0.0,0,0,0,0,190,17998,80.7878,0,0,0.0,100,7621,0,3,386,34581,145.7188,0,0,0.0,297,25271,0,0,317,37067,144.9695,0,0,0.0,233,18944,0,0,225,22764,94.2864,0,0,0.0,309,23320,0,0,159,19313,62.6266,0,0,0.0,198,22603,3,0,208,24825,87.3267,0,0,0.0,426,27878,0,1,96,12952,44.9834,0,0,0.0,201,18405,0,0,False,True,False,True,False,False,False,True,True,False
0,8,17.9,1,8,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,4,301,1.9553,0,0,0.0,3,81,0,0,False,False,True,False,False,True,True,False,True,False
285,7,27.6,3,5,240,22967,135.7383,0,0,0.0,271,51864,0,0,191,13863,66.5305,0,0,0.0,258,47658,0,0,268,20962,98.8199,0,0,0.0,391,66765,0,0,315,25423,118.9369,0,0,0.0,377,66740,0,1,356,34808,155.0579,0,0,0.0,281,49426,0,0,330,39110,166.9963,0,0,0.0,308,67751,0,0,260,25711,114.0208,0,0,0.0,272,49054,0,0,186,18852,83.1744,0,0,0.0,178,29799,0,0,False,False,True,False,False,True,False,True,True,False
162,8,27.14,4,5,74,4375,29.9571,0,0,0.0,115,5367,7,0,73,3761,26.8103,0,0,0.0,117,5925,2,0,76,5891,38.0303,0,0,0.0,136,7256,9,0,79,3652,26.8718,0,0,0.0,169,7711,6,0,110,6940,46.8158,0,0,0.0,192,8156,3,0,122,13757,82.975,0,0,0.0,164,7139,16,0,93,9595,58.763,0,0,0.0,129,5327,11,0,14,1822,10.78,0,0,0.0,31,1306,0,0,False,True,False,True,False,False,True,False,True,False
0,6,42.06,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,False,True,True,False,False,True,False,False,True
303,7,22.49,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,124,19931,80.543,0,0,0.0,151,15317,0,0,296,46684,188.9132,0,0,0.0,463,82695,0,0,300,38283,160.9853,0,0,0.0,454,73553,0,0,377,51627,214.3869,0,0,0.0,482,61502,0,0,351,37033,161.9051,0,0,0.0,373,43815,0,0,True,False,False,True,False,False,True,False,True,False
7,8,23.18,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,1,109,0.6616,0,0,0.0,2,38,0,0,11,935,5.9263,0,0,0.0,8,165,0,0,4,194,1.4073,0,0,0.0,7,135,0,0,4,536,3.1592,0,0,0.0,4,125,0,0,10,493,3.5589,0,0,0.0,5,170,0,0,13,1933,11.2469,0,0,0.0,1,15,0,0,False,True,False,False,True,False,True,False,True,False
105,8,34.65,3,5,90,8168,41.6228,23,633,3.9834,99,9922,0,0,88,7600,35.9552,10,2003,5.7285,104,9173,0,0,101,12032,44.1684,20,2759,7.4675,137,11931,0,0,90,9140,44.264,25,1996,6.968,123,12675,0,0,130,16060,72.258,17,1739,5.6841,164,11578,0,0,85,8070,35.8581,10,714,1.9062,110,10578,0,0,127,16975,69.3142,21,2245,6.6953,189,18931,0,0,78,13146,54.2109,8,694,2.1046,78,8418,0,0,True,False,False,True,False,False,False,True,True,False
204,7,26.98,1,5,0,0,0.0,0,0,0.0,1,7,0,0,0,0,0.0,0,0,0.0,12,122,0,0,170,14899,68.0892,0,0,0.0,133,6365,0,0,87,5197,26.6456,0,0,0.0,59,2743,0,0,95,6051,30.377,0,0,0.0,139,7746,0,1,99,5614,29.3058,0,0,0.0,98,5184,0,0,173,35513,138.239,0,0,0.0,190,12682,6,1,94,6877,33.0801,0,0,0.0,98,6105,73,0,False,True,False,True,False,False,True,False,False,True
308,7,19.5,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,316,34337,143.1965,0,0,0.0,39,1321,0,6,242,32495,128.3302,0,0,0.0,12,630,0,3,False,False,True,False,True,False,False,True,True,False
157,7,23.67,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,140,15729,95.0487,0,0,0.0,141,15163,1,0,143,13186,82.2205,0,0,0.0,124,14335,0,0,155,16848,102.3303,0,0,0.0,95,10676,0,0,153,15648,95.8709,0,0,0.0,77,9650,0,0,214,21506,132.184,0,0,0.0,187,22022,0,0,121,14744,87.933,0,0,0.0,131,15111,0,0,False,True,False,True,False,False,False,True,True,False
0,8,30.95,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,5,400,2.5658,0,0,0.0,13,4243,19,0,1,25,0.2314,0,0,0.0,14,2002,49,0,False,True,False,False,True,False,True,False,True,False
47,8,41.73,1,5,33,3994,25.1081,24,4530,9.9785,40,7237,0,0,65,7977,47.5807,0,0,0.0,62,10279,0,1,85,9854,59.1539,0,0,0.0,64,16100,0,3,61,9663,54.6313,0,0,0.0,52,7002,0,1,77,18037,99.3147,0,0,0.0,72,8572,0,0,71,26093,137.7561,0,0,0.0,47,7010,0,0,34,3711,21.9732,0,0,0.0,55,6909,0,1,29,5788,32.4128,0,0,0.0,30,3641,0,0,True,False,False,False,True,False,False,True,True,False
26,8,17.47,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
250,7,23.93,3,5,0,0,0.0,0,0,0.0,0,0,0,0,5,665,2.777,0,0,0.0,18,1286,0,0,309,44354,180.1391,0,0,0.0,632,58585,0,1,460,88940,349.6522,0,0,0.0,391,63489,0,2,318,60496,238.3227,0,0,0.0,222,35810,0,0,382,62225,250.8085,0,0,0.0,149,22845,0,0,312,52570,210.7692,0,0,0.0,155,29008,0,1,252,46839,143.7191,0,0,0.0,127,16539,0,1,True,False,False,False,False,True,False,True,True,False
13,8,24.06,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,22,2044,0,0,7,645,4.0273,0,0,0.0,34,2419,0,1,5,428,2.7093,0,0,0.0,44,3625,0,0,8,612,2.6365,0,0,0.0,37,2280,0,0,14,794,5.5127,0,0,0.0,46,4673,0,0,21,2383,14.3776,0,0,0.0,20,1345,0,0,False,True,False,True,False,False,False,True,True,False
108,8,36.91,2,5,111,5402,35.1108,25,1131,5.4559,85,6015,1,1,118,7051,44.7443,29,2244,8.6971,100,9342,0,0,192,13763,88.6488,1,114,0.393,124,11798,0,0,91,6408,41.7029,0,0,0.0,74,6215,0,0,27,1377,8.3361,0,0,0.0,6,252,0,0,10,321,2.2987,0,0,0.0,1,10,0,0,55,1766,11.2639,0,0,0.0,26,1344,0,0,60,2319,14.3621,0,0,0.0,29,768,0,0,True,False,False,True,False,False,False,True,True,False
352,7,20.78,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,369,36768,147.5466,0,0,0.0,290,46563,0,2,271,29804,119.5479,0,0,0.0,302,44493,1,9,168,16570,70.4313,0,0,0.0,172,21810,0,1,False,True,False,True,False,False,False,True,True,False
286,7,50.09,3,7,299,26079,120.447,0,0,0.0,99,11356,1,5,297,27771,122.2262,0,0,0.0,68,5693,4,20,296,27148,116.7389,0,0,0.0,75,10171,8,3,300,40937,159.7628,0,0,0.0,69,7896,5,2,287,38266,152.6311,0,0,0.0,69,12017,2,2,302,32251,130.785,0,0,0.0,87,12931,0,3,406,52071,196.8434,0,0,0.0,119,14654,7,9,180,19393,81.2433,0,0,0.0,40,6593,3,7,True,False,False,True,False,False,False,True,True,False
